assignment_id,shift_id,staff_id,assignment_status,assigned_by
2585,410,88,ASSIGNED,SYSTEM
2586,410,43,ASSIGNED,SYSTEM
2587,410,16,ASSIGNED,SYSTEM
2588,410,70,ASSIGNED,SYSTEM
2589,410,52,ASSIGNED,SYSTEM
2590,411,70,ASSIGNED,SYSTEM
2591,411,61,ASSIGNED,SYSTEM
2592,411,7,ASSIGNED,SYSTEM
2593,411,34,ASSIGNED,SYSTEM
2594,411,88,ASSIGNED,SYSTEM
2595,412,80,ASSIGNED,SYSTEM
2596,412,26,ASSIGNED,SYSTEM
2597,412,62,ASSIGNED,SYSTEM
2598,412,71,ASSIGNED,SYSTEM
2599,412,17,ASSIGNED,SYSTEM
2600,413,80,ASSIGNED,SYSTEM
2601,413,71,ASSIGNED,SYSTEM
2602,413,89,ASSIGNED,SYSTEM
2603,413,8,ASSIGNED,SYSTEM
2604,413,62,ASSIGNED,SYSTEM
2605,414,35,ASSIGNED,SYSTEM
2606,414,89,ASSIGNED,SYSTEM
2607,414,71,ASSIGNED,SYSTEM
2608,414,44,ASSIGNED,SYSTEM
2609,414,8,ASSIGNED,SYSTEM
2610,415,63,ASSIGNED,SYSTEM
2611,415,72,ASSIGNED,SYSTEM
2612,415,81,ASSIGNED,SYSTEM
2613,415,36,ASSIGNED,SYSTEM
2614,416,63,ASSIGNED,SYSTEM
2615,416,81,ASSIGNED,SYSTEM
2616,416,45,ASSIGNED,SYSTEM
2617,417,9,ASSIGNED,SYSTEM
2618,417,81,ASSIGNED,SYSTEM
2619,417,45,ASSIGNED,SYSTEM
2620,417,27,ASSIGNED,SYSTEM
2621,418,98,ASSIGNED,SYSTEM
2622,418,95,ASSIGNED,SYSTEM
2623,418,93,ASSIGNED,SYSTEM
2624,418,94,ASSIGNED,SYSTEM
2625,418,100,ASSIGNED,SYSTEM
2626,419,99,ASSIGNED,SYSTEM
2627,419,93,ASSIGNED,SYSTEM
2628,419,94,ASSIGNED,SYSTEM
2629,419,92,ASSIGNED,SYSTEM
2630,419,100,ASSIGNED,SYSTEM
2631,420,96,ASSIGNED,SYSTEM
2632,420,99,ASSIGNED,SYSTEM
2633,420,94,ASSIGNED,SYSTEM
2634,420,92,ASSIGNED,SYSTEM
2635,420,100,ASSIGNED,SYSTEM
2636,421,10,ASSIGNED,SYSTEM
2637,421,19,ASSIGNED,SYSTEM
2638,421,28,ASSIGNED,SYSTEM
2639,421,82,ASSIGNED,SYSTEM
2640,421,46,ASSIGNED,SYSTEM
2641,421,37,ASSIGNED,SYSTEM
2642,421,1,ASSIGNED,SYSTEM
2643,421,64,ASSIGNED,SYSTEM
2644,422,10,ASSIGNED,SYSTEM
2645,422,55,ASSIGNED,SYSTEM
2646,422,46,ASSIGNED,SYSTEM
2647,422,64,ASSIGNED,SYSTEM
2648,422,73,ASSIGNED,SYSTEM
2649,422,28,ASSIGNED,SYSTEM
2650,422,37,ASSIGNED,SYSTEM
2651,422,1,ASSIGNED,SYSTEM
2652,423,10,ASSIGNED,SYSTEM
2653,423,46,ASSIGNED,SYSTEM
2654,423,73,ASSIGNED,SYSTEM
2655,423,55,ASSIGNED,SYSTEM
2656,423,64,ASSIGNED,SYSTEM
2657,423,37,ASSIGNED,SYSTEM
2658,423,1,ASSIGNED,SYSTEM
2659,423,19,ASSIGNED,SYSTEM
2660,424,20,ASSIGNED,SYSTEM
2661,424,65,ASSIGNED,SYSTEM
2662,424,56,ASSIGNED,SYSTEM
2663,424,2,ASSIGNED,SYSTEM
2664,424,29,ASSIGNED,SYSTEM
2665,424,11,ASSIGNED,SYSTEM
2666,424,83,ASSIGNED,SYSTEM
2667,424,47,ASSIGNED,SYSTEM
2668,424,38,ASSIGNED,SYSTEM
2669,424,74,ASSIGNED,SYSTEM
2670,425,83,ASSIGNED,SYSTEM
2671,425,56,ASSIGNED,SYSTEM
2672,425,20,ASSIGNED,SYSTEM
2673,425,11,ASSIGNED,SYSTEM
2674,425,29,ASSIGNED,SYSTEM
2675,425,65,ASSIGNED,SYSTEM
2676,425,47,ASSIGNED,SYSTEM
2677,425,38,ASSIGNED,SYSTEM
2678,425,74,ASSIGNED,SYSTEM
2679,425,2,ASSIGNED,SYSTEM
2680,426,29,ASSIGNED,SYSTEM
2681,426,2,ASSIGNED,SYSTEM
2682,426,20,ASSIGNED,SYSTEM
2683,426,11,ASSIGNED,SYSTEM
2684,426,65,ASSIGNED,SYSTEM
2685,426,56,ASSIGNED,SYSTEM
2686,426,38,ASSIGNED,SYSTEM
2687,426,83,ASSIGNED,SYSTEM
2688,426,74,ASSIGNED,SYSTEM
2689,427,75,ASSIGNED,SYSTEM
2690,427,39,ASSIGNED,SYSTEM
2691,427,66,ASSIGNED,SYSTEM
2692,427,48,ASSIGNED,SYSTEM
2693,427,21,ASSIGNED,SYSTEM
2694,428,21,ASSIGNED,SYSTEM
2695,428,57,ASSIGNED,SYSTEM
2696,428,3,ASSIGNED,SYSTEM
2697,428,30,ASSIGNED,SYSTEM
2698,428,66,ASSIGNED,SYSTEM
2699,428,75,ASSIGNED,SYSTEM
2700,429,84,ASSIGNED,SYSTEM
2701,429,12,ASSIGNED,SYSTEM
2702,429,48,ASSIGNED,SYSTEM
2703,429,66,ASSIGNED,SYSTEM
2704,429,3,ASSIGNED,SYSTEM
2705,429,75,ASSIGNED,SYSTEM
2706,430,58,ASSIGNED,SYSTEM
2707,430,67,ASSIGNED,SYSTEM
2708,430,40,ASSIGNED,SYSTEM
2709,430,13,ASSIGNED,SYSTEM
2710,430,85,ASSIGNED,SYSTEM
2711,430,49,ASSIGNED,SYSTEM
2712,431,40,ASSIGNED,SYSTEM
2713,431,4,ASSIGNED,SYSTEM
2714,431,49,ASSIGNED,SYSTEM
2715,431,58,ASSIGNED,SYSTEM
2716,431,67,ASSIGNED,SYSTEM
2717,432,76,ASSIGNED,SYSTEM
2718,432,67,ASSIGNED,SYSTEM
2719,432,58,ASSIGNED,SYSTEM
2720,432,49,ASSIGNED,SYSTEM
2721,432,40,ASSIGNED,SYSTEM
2722,433,41,ASSIGNED,SYSTEM
2723,433,32,ASSIGNED,SYSTEM
2724,433,5,ASSIGNED,SYSTEM
2725,433,68,ASSIGNED,SYSTEM
2726,433,77,ASSIGNED,SYSTEM
2727,433,59,ASSIGNED,SYSTEM
2728,433,23,ASSIGNED,SYSTEM
2729,433,86,ASSIGNED,SYSTEM
2730,434,23,ASSIGNED,SYSTEM
2731,434,68,ASSIGNED,SYSTEM
2732,434,50,ASSIGNED,SYSTEM
2733,434,41,ASSIGNED,SYSTEM
2734,434,86,ASSIGNED,SYSTEM
2735,434,32,ASSIGNED,SYSTEM
2736,434,77,ASSIGNED,SYSTEM
2737,434,59,ASSIGNED,SYSTEM
2738,435,5,ASSIGNED,SYSTEM
2739,435,77,ASSIGNED,SYSTEM
2740,435,32,ASSIGNED,SYSTEM
2741,435,50,ASSIGNED,SYSTEM
2742,435,59,ASSIGNED,SYSTEM
2743,435,23,ASSIGNED,SYSTEM
2744,435,41,ASSIGNED,SYSTEM
2745,435,14,ASSIGNED,SYSTEM
2746,436,69,ASSIGNED,SYSTEM
2747,436,51,ASSIGNED,SYSTEM
2748,436,42,ASSIGNED,SYSTEM
2749,436,60,ASSIGNED,SYSTEM
2750,436,33,ASSIGNED,SYSTEM
2751,436,24,ASSIGNED,SYSTEM
2752,436,78,ASSIGNED,SYSTEM
2753,436,6,ASSIGNED,SYSTEM
2754,437,33,ASSIGNED,SYSTEM
2755,437,60,ASSIGNED,SYSTEM
2756,437,78,ASSIGNED,SYSTEM
2757,437,15,ASSIGNED,SYSTEM
2758,437,87,ASSIGNED,SYSTEM
2759,437,51,ASSIGNED,SYSTEM
2760,437,6,ASSIGNED,SYSTEM
2761,437,42,ASSIGNED,SYSTEM
2762,438,78,ASSIGNED,SYSTEM
2763,438,33,ASSIGNED,SYSTEM
2764,438,69,ASSIGNED,SYSTEM
2765,438,15,ASSIGNED,SYSTEM
2766,438,87,ASSIGNED,SYSTEM
2767,438,51,ASSIGNED,SYSTEM
2768,438,6,ASSIGNED,SYSTEM
2769,438,42,ASSIGNED,SYSTEM
2770,439,7,ASSIGNED,SYSTEM
2771,439,52,ASSIGNED,SYSTEM
2772,439,16,ASSIGNED,SYSTEM
2773,439,61,ASSIGNED,SYSTEM
2774,439,43,ASSIGNED,SYSTEM
2775,440,70,ASSIGNED,SYSTEM
2776,440,61,ASSIGNED,SYSTEM
2777,440,16,ASSIGNED,SYSTEM
2778,440,88,ASSIGNED,SYSTEM
2779,440,25,ASSIGNED,SYSTEM
2780,441,25,ASSIGNED,SYSTEM
2781,441,52,ASSIGNED,SYSTEM
2782,441,70,ASSIGNED,SYSTEM
2783,441,61,ASSIGNED,SYSTEM
2784,441,43,ASSIGNED,SYSTEM
2785,442,89,ASSIGNED,SYSTEM
2786,442,26,ASSIGNED,SYSTEM
2787,442,62,ASSIGNED,SYSTEM
2788,442,17,ASSIGNED,SYSTEM
2789,442,44,ASSIGNED,SYSTEM
2790,443,62,ASSIGNED,SYSTEM
2791,443,53,ASSIGNED,SYSTEM
2792,443,26,ASSIGNED,SYSTEM
2793,443,71,ASSIGNED,SYSTEM
2794,443,44,ASSIGNED,SYSTEM
2795,444,35,ASSIGNED,SYSTEM
2796,444,89,ASSIGNED,SYSTEM
2797,444,26,ASSIGNED,SYSTEM
2798,444,8,ASSIGNED,SYSTEM
2799,444,44,ASSIGNED,SYSTEM
2800,445,54,ASSIGNED,SYSTEM
2801,445,72,ASSIGNED,SYSTEM
2802,445,45,ASSIGNED,SYSTEM
2803,445,63,ASSIGNED,SYSTEM
2804,446,45,ASSIGNED,SYSTEM
2805,446,81,ASSIGNED,SYSTEM
2806,446,54,ASSIGNED,SYSTEM
2807,446,90,ASSIGNED,SYSTEM
2808,447,90,ASSIGNED,SYSTEM
2809,447,54,ASSIGNED,SYSTEM
2810,448,98,ASSIGNED,SYSTEM
2811,448,99,ASSIGNED,SYSTEM
2812,448,92,ASSIGNED,SYSTEM
2813,448,91,ASSIGNED,SYSTEM
2814,448,95,ASSIGNED,SYSTEM
2815,449,99,ASSIGNED,SYSTEM
2816,449,98,ASSIGNED,SYSTEM
2817,449,92,ASSIGNED,SYSTEM
2818,449,97,ASSIGNED,SYSTEM
2819,449,93,ASSIGNED,SYSTEM
2820,450,97,ASSIGNED,SYSTEM
2821,450,99,ASSIGNED,SYSTEM
2822,450,92,ASSIGNED,SYSTEM
2823,450,95,ASSIGNED,SYSTEM
2824,450,100,ASSIGNED,SYSTEM
2825,451,64,ASSIGNED,SYSTEM
2826,451,73,ASSIGNED,SYSTEM
2827,451,37,ASSIGNED,SYSTEM
2828,451,46,ASSIGNED,SYSTEM
2829,451,55,ASSIGNED,SYSTEM
2830,451,1,ASSIGNED,SYSTEM
2831,451,82,ASSIGNED,SYSTEM
2832,452,37,ASSIGNED,SYSTEM
2833,452,10,ASSIGNED,SYSTEM
2834,452,1,ASSIGNED,SYSTEM
2835,452,82,ASSIGNED,SYSTEM
2836,452,46,ASSIGNED,SYSTEM
2837,452,73,ASSIGNED,SYSTEM
2838,452,19,ASSIGNED,SYSTEM
2839,452,55,ASSIGNED,SYSTEM
2840,453,37,ASSIGNED,SYSTEM
2841,453,46,ASSIGNED,SYSTEM
2842,453,1,ASSIGNED,SYSTEM
2843,453,28,ASSIGNED,SYSTEM
2844,453,19,ASSIGNED,SYSTEM
2845,453,55,ASSIGNED,SYSTEM
2846,454,47,ASSIGNED,SYSTEM
2847,454,56,ASSIGNED,SYSTEM
2848,454,38,ASSIGNED,SYSTEM
2849,454,65,ASSIGNED,SYSTEM
2850,454,74,ASSIGNED,SYSTEM
2851,454,2,ASSIGNED,SYSTEM
2852,454,20,ASSIGNED,SYSTEM
2853,454,83,ASSIGNED,SYSTEM
2854,454,11,ASSIGNED,SYSTEM
2855,454,29,ASSIGNED,SYSTEM
2856,455,56,ASSIGNED,SYSTEM
2857,455,38,ASSIGNED,SYSTEM
2858,455,11,ASSIGNED,SYSTEM
2859,455,83,ASSIGNED,SYSTEM
2860,455,74,ASSIGNED,SYSTEM
2861,455,47,ASSIGNED,SYSTEM
2862,455,65,ASSIGNED,SYSTEM
2863,455,29,ASSIGNED,SYSTEM
2864,455,20,ASSIGNED,SYSTEM
2865,455,2,ASSIGNED,SYSTEM
2866,456,11,ASSIGNED,SYSTEM
2867,456,56,ASSIGNED,SYSTEM
2868,456,2,ASSIGNED,SYSTEM
2869,456,47,ASSIGNED,SYSTEM
2870,456,38,ASSIGNED,SYSTEM
2871,456,29,ASSIGNED,SYSTEM
2872,456,83,ASSIGNED,SYSTEM
2873,456,20,ASSIGNED,SYSTEM
2874,456,65,ASSIGNED,SYSTEM
2875,456,74,ASSIGNED,SYSTEM
2876,457,57,ASSIGNED,SYSTEM
2877,457,30,ASSIGNED,SYSTEM
2878,457,48,ASSIGNED,SYSTEM
2879,457,75,ASSIGNED,SYSTEM
2880,458,66,ASSIGNED,SYSTEM
2881,458,21,ASSIGNED,SYSTEM
2882,458,12,ASSIGNED,SYSTEM
2883,458,30,ASSIGNED,SYSTEM
2884,458,84,ASSIGNED,SYSTEM
2885,458,75,ASSIGNED,SYSTEM
2886,459,48,ASSIGNED,SYSTEM
2887,459,3,ASSIGNED,SYSTEM
2888,459,21,ASSIGNED,SYSTEM
2889,459,84,ASSIGNED,SYSTEM
2890,459,75,ASSIGNED,SYSTEM
2891,459,30,ASSIGNED,SYSTEM
2892,460,49,ASSIGNED,SYSTEM
2893,460,76,ASSIGNED,SYSTEM
2894,460,4,ASSIGNED,SYSTEM
2895,460,85,ASSIGNED,SYSTEM
2896,460,67,ASSIGNED,SYSTEM
2897,460,22,ASSIGNED,SYSTEM
2898,461,31,ASSIGNED,SYSTEM
2899,461,67,ASSIGNED,SYSTEM
2900,461,4,ASSIGNED,SYSTEM
2901,461,49,ASSIGNED,SYSTEM
2902,461,58,ASSIGNED,SYSTEM
2903,461,40,ASSIGNED,SYSTEM
2904,462,49,ASSIGNED,SYSTEM
2905,462,67,ASSIGNED,SYSTEM
2906,462,22,ASSIGNED,SYSTEM
2907,462,76,ASSIGNED,SYSTEM
2908,462,31,ASSIGNED,SYSTEM
2909,462,85,ASSIGNED,SYSTEM
2910,463,50,ASSIGNED,SYSTEM
2911,463,68,ASSIGNED,SYSTEM
2912,463,77,ASSIGNED,SYSTEM
2913,463,86,ASSIGNED,SYSTEM
2914,463,23,ASSIGNED,SYSTEM
2915,463,41,ASSIGNED,SYSTEM
2916,463,32,ASSIGNED,SYSTEM
2917,463,59,ASSIGNED,SYSTEM
2918,464,50,ASSIGNED,SYSTEM
2919,464,14,ASSIGNED,SYSTEM
2920,464,86,ASSIGNED,SYSTEM
2921,464,23,ASSIGNED,SYSTEM
2922,464,77,ASSIGNED,SYSTEM
2923,464,32,ASSIGNED,SYSTEM
2924,464,41,ASSIGNED,SYSTEM
2925,464,5,ASSIGNED,SYSTEM
2926,465,77,ASSIGNED,SYSTEM
2927,465,59,ASSIGNED,SYSTEM
2928,465,5,ASSIGNED,SYSTEM
2929,465,23,ASSIGNED,SYSTEM
2930,465,14,ASSIGNED,SYSTEM
2931,465,32,ASSIGNED,SYSTEM
2932,465,68,ASSIGNED,SYSTEM
2933,465,86,ASSIGNED,SYSTEM
2934,466,69,ASSIGNED,SYSTEM
2935,466,42,ASSIGNED,SYSTEM
2936,466,33,ASSIGNED,SYSTEM
2937,466,15,ASSIGNED,SYSTEM
2938,466,24,ASSIGNED,SYSTEM
2939,466,60,ASSIGNED,SYSTEM
2940,466,51,ASSIGNED,SYSTEM
2941,466,78,ASSIGNED,SYSTEM
2942,467,6,ASSIGNED,SYSTEM
2943,467,87,ASSIGNED,SYSTEM
2944,467,69,ASSIGNED,SYSTEM
2945,467,51,ASSIGNED,SYSTEM
2946,467,33,ASSIGNED,SYSTEM
2947,467,24,ASSIGNED,SYSTEM
2948,467,78,ASSIGNED,SYSTEM
2949,467,60,ASSIGNED,SYSTEM
2950,468,69,ASSIGNED,SYSTEM
2951,468,33,ASSIGNED,SYSTEM
2952,468,60,ASSIGNED,SYSTEM
2953,468,24,ASSIGNED,SYSTEM
2954,468,78,ASSIGNED,SYSTEM
2955,468,42,ASSIGNED,SYSTEM
2956,468,51,ASSIGNED,SYSTEM
2957,469,7,ASSIGNED,SYSTEM
2958,469,34,ASSIGNED,SYSTEM
2959,469,43,ASSIGNED,SYSTEM
2960,469,61,ASSIGNED,SYSTEM
2961,469,25,ASSIGNED,SYSTEM
2962,470,79,ASSIGNED,SYSTEM
2963,470,70,ASSIGNED,SYSTEM
2964,470,34,ASSIGNED,SYSTEM
2965,470,7,ASSIGNED,SYSTEM
2966,470,43,ASSIGNED,SYSTEM
2967,471,61,ASSIGNED,SYSTEM
2968,471,88,ASSIGNED,SYSTEM
2969,471,79,ASSIGNED,SYSTEM
2970,471,25,ASSIGNED,SYSTEM
2971,471,52,ASSIGNED,SYSTEM
2972,472,62,ASSIGNED,SYSTEM
2973,472,44,ASSIGNED,SYSTEM
2974,472,71,ASSIGNED,SYSTEM
2975,472,89,ASSIGNED,SYSTEM
2976,472,53,ASSIGNED,SYSTEM
2977,473,26,ASSIGNED,SYSTEM
2978,473,17,ASSIGNED,SYSTEM
2979,473,44,ASSIGNED,SYSTEM
2980,473,62,ASSIGNED,SYSTEM
2981,473,8,ASSIGNED,SYSTEM
2982,474,53,ASSIGNED,SYSTEM
2983,474,71,ASSIGNED,SYSTEM
2984,474,35,ASSIGNED,SYSTEM
2985,474,89,ASSIGNED,SYSTEM
2986,474,26,ASSIGNED,SYSTEM
2987,475,27,ASSIGNED,SYSTEM
2988,475,18,ASSIGNED,SYSTEM
2989,475,45,ASSIGNED,SYSTEM
2990,475,81,ASSIGNED,SYSTEM
2991,476,72,ASSIGNED,SYSTEM
2992,476,54,ASSIGNED,SYSTEM
2993,476,9,ASSIGNED,SYSTEM
2994,477,54,ASSIGNED,SYSTEM
2995,477,72,ASSIGNED,SYSTEM
2996,477,18,ASSIGNED,SYSTEM
2997,477,90,ASSIGNED,SYSTEM
2998,478,93,ASSIGNED,SYSTEM
2999,478,99,ASSIGNED,SYSTEM
3000,478,94,ASSIGNED,SYSTEM
3001,478,96,ASSIGNED,SYSTEM
3002,479,94,ASSIGNED,SYSTEM
3003,479,96,ASSIGNED,SYSTEM
3004,479,97,ASSIGNED,SYSTEM
3005,479,99,ASSIGNED,SYSTEM
3006,480,92,ASSIGNED,SYSTEM
3007,480,98,ASSIGNED,SYSTEM
3008,480,94,ASSIGNED,SYSTEM
3009,480,97,ASSIGNED,SYSTEM
3010,480,95,ASSIGNED,SYSTEM
3011,481,28,ASSIGNED,SYSTEM
3012,481,10,ASSIGNED,SYSTEM
3013,481,73,ASSIGNED,SYSTEM
3014,481,19,ASSIGNED,SYSTEM
3015,481,82,ASSIGNED,SYSTEM
3016,481,64,ASSIGNED,SYSTEM
3017,481,1,ASSIGNED,SYSTEM
3018,482,28,ASSIGNED,SYSTEM
3019,482,10,ASSIGNED,SYSTEM
3020,482,82,ASSIGNED,SYSTEM
3021,482,64,ASSIGNED,SYSTEM
3022,482,55,ASSIGNED,SYSTEM
3023,482,46,ASSIGNED,SYSTEM
3024,482,73,ASSIGNED,SYSTEM
3025,482,1,ASSIGNED,SYSTEM
3026,483,46,ASSIGNED,SYSTEM
3027,483,1,ASSIGNED,SYSTEM
3028,483,82,ASSIGNED,SYSTEM
3029,483,19,ASSIGNED,SYSTEM
3030,483,10,ASSIGNED,SYSTEM
3031,483,64,ASSIGNED,SYSTEM
3032,483,55,ASSIGNED,SYSTEM
3033,483,28,ASSIGNED,SYSTEM
3034,484,38,ASSIGNED,SYSTEM
3035,484,47,ASSIGNED,SYSTEM
3036,484,2,ASSIGNED,SYSTEM
3037,484,65,ASSIGNED,SYSTEM
3038,484,74,ASSIGNED,SYSTEM
3039,484,11,ASSIGNED,SYSTEM
3040,484,29,ASSIGNED,SYSTEM
3041,484,20,ASSIGNED,SYSTEM
3042,484,56,ASSIGNED,SYSTEM
3043,485,2,ASSIGNED,SYSTEM
3044,485,56,ASSIGNED,SYSTEM
3045,485,74,ASSIGNED,SYSTEM
3046,485,38,ASSIGNED,SYSTEM
3047,485,47,ASSIGNED,SYSTEM
3048,485,83,ASSIGNED,SYSTEM
3049,485,29,ASSIGNED,SYSTEM
3050,485,20,ASSIGNED,SYSTEM
3051,485,65,ASSIGNED,SYSTEM
3052,485,11,ASSIGNED,SYSTEM
3053,486,74,ASSIGNED,SYSTEM
3054,486,65,ASSIGNED,SYSTEM
3055,486,56,ASSIGNED,SYSTEM
3056,486,29,ASSIGNED,SYSTEM
3057,486,47,ASSIGNED,SYSTEM
3058,486,11,ASSIGNED,SYSTEM
3059,486,83,ASSIGNED,SYSTEM
3060,486,2,ASSIGNED,SYSTEM
3061,486,38,ASSIGNED,SYSTEM
3062,486,20,ASSIGNED,SYSTEM
3063,487,48,ASSIGNED,SYSTEM
3064,487,75,ASSIGNED,SYSTEM
3065,487,3,ASSIGNED,SYSTEM
3066,487,39,ASSIGNED,SYSTEM
3067,487,57,ASSIGNED,SYSTEM
3068,487,66,ASSIGNED,SYSTEM
3069,488,75,ASSIGNED,SYSTEM
3070,488,66,ASSIGNED,SYSTEM
3071,488,21,ASSIGNED,SYSTEM
3072,488,39,ASSIGNED,SYSTEM
3073,488,48,ASSIGNED,SYSTEM
3074,488,84,ASSIGNED,SYSTEM
3075,489,48,ASSIGNED,SYSTEM
3076,489,57,ASSIGNED,SYSTEM
3077,489,75,ASSIGNED,SYSTEM
3078,489,3,ASSIGNED,SYSTEM
3079,489,39,ASSIGNED,SYSTEM
3080,489,66,ASSIGNED,SYSTEM
3081,490,22,ASSIGNED,SYSTEM
3082,490,85,ASSIGNED,SYSTEM
3083,490,4,ASSIGNED,SYSTEM
3084,490,40,ASSIGNED,SYSTEM
3085,490,31,ASSIGNED,SYSTEM
3086,490,58,ASSIGNED,SYSTEM
3087,491,58,ASSIGNED,SYSTEM
3088,491,85,ASSIGNED,SYSTEM
3089,491,31,ASSIGNED,SYSTEM
3090,491,76,ASSIGNED,SYSTEM
3091,491,40,ASSIGNED,SYSTEM
3092,491,4,ASSIGNED,SYSTEM
3093,492,67,ASSIGNED,SYSTEM
3094,492,49,ASSIGNED,SYSTEM
3095,492,58,ASSIGNED,SYSTEM
3096,492,31,ASSIGNED,SYSTEM
3097,492,76,ASSIGNED,SYSTEM
3098,492,22,ASSIGNED,SYSTEM
3099,493,77,ASSIGNED,SYSTEM
3100,493,41,ASSIGNED,SYSTEM
3101,493,50,ASSIGNED,SYSTEM
3102,493,23,ASSIGNED,SYSTEM
3103,493,14,ASSIGNED,SYSTEM
3104,493,59,ASSIGNED,SYSTEM
3105,493,68,ASSIGNED,SYSTEM
3106,493,86,ASSIGNED,SYSTEM
3107,494,23,ASSIGNED,SYSTEM
3108,494,77,ASSIGNED,SYSTEM
3109,494,41,ASSIGNED,SYSTEM
3110,494,50,ASSIGNED,SYSTEM
3111,494,5,ASSIGNED,SYSTEM
3112,494,68,ASSIGNED,SYSTEM
3113,494,86,ASSIGNED,SYSTEM
3114,494,14,ASSIGNED,SYSTEM
3115,495,77,ASSIGNED,SYSTEM
3116,495,32,ASSIGNED,SYSTEM
3117,495,68,ASSIGNED,SYSTEM
3118,495,41,ASSIGNED,SYSTEM
3119,495,59,ASSIGNED,SYSTEM
3120,495,23,ASSIGNED,SYSTEM
3121,495,5,ASSIGNED,SYSTEM
3122,495,86,ASSIGNED,SYSTEM
3123,496,6,ASSIGNED,SYSTEM
3124,496,78,ASSIGNED,SYSTEM
3125,496,87,ASSIGNED,SYSTEM
3126,496,69,ASSIGNED,SYSTEM
3127,496,33,ASSIGNED,SYSTEM
3128,496,15,ASSIGNED,SYSTEM
3129,496,42,ASSIGNED,SYSTEM
3130,496,51,ASSIGNED,SYSTEM
3131,497,78,ASSIGNED,SYSTEM
3132,497,60,ASSIGNED,SYSTEM
3133,497,15,ASSIGNED,SYSTEM
3134,497,69,ASSIGNED,SYSTEM
3135,497,33,ASSIGNED,SYSTEM
3136,497,24,ASSIGNED,SYSTEM
3137,497,6,ASSIGNED,SYSTEM
3138,497,51,ASSIGNED,SYSTEM
3139,498,87,ASSIGNED,SYSTEM
3140,498,51,ASSIGNED,SYSTEM
3141,498,60,ASSIGNED,SYSTEM
3142,498,42,ASSIGNED,SYSTEM
3143,498,33,ASSIGNED,SYSTEM
3144,498,15,ASSIGNED,SYSTEM
3145,499,70,ASSIGNED,SYSTEM
3146,499,34,ASSIGNED,SYSTEM
3147,499,43,ASSIGNED,SYSTEM
3148,499,7,ASSIGNED,SYSTEM
3149,499,79,ASSIGNED,SYSTEM
3150,500,7,ASSIGNED,SYSTEM
3151,500,16,ASSIGNED,SYSTEM
3152,500,79,ASSIGNED,SYSTEM
3153,500,43,ASSIGNED,SYSTEM
3154,501,7,ASSIGNED,SYSTEM
3155,501,70,ASSIGNED,SYSTEM
3156,501,43,ASSIGNED,SYSTEM
3157,501,34,ASSIGNED,SYSTEM
3158,502,26,ASSIGNED,SYSTEM
3159,502,53,ASSIGNED,SYSTEM
3160,502,8,ASSIGNED,SYSTEM
3161,502,35,ASSIGNED,SYSTEM
3162,502,17,ASSIGNED,SYSTEM
3163,503,53,ASSIGNED,SYSTEM
3164,503,89,ASSIGNED,SYSTEM
3165,503,44,ASSIGNED,SYSTEM
3166,503,62,ASSIGNED,SYSTEM
3167,503,8,ASSIGNED,SYSTEM
3168,504,35,ASSIGNED,SYSTEM
3169,504,17,ASSIGNED,SYSTEM
3170,504,53,ASSIGNED,SYSTEM
3171,504,44,ASSIGNED,SYSTEM
3172,504,89,ASSIGNED,SYSTEM
3173,505,45,ASSIGNED,SYSTEM
3174,505,36,ASSIGNED,SYSTEM
3175,505,81,ASSIGNED,SYSTEM
3176,505,9,ASSIGNED,SYSTEM
3177,506,90,ASSIGNED,SYSTEM
3178,506,45,ASSIGNED,SYSTEM
3179,506,72,ASSIGNED,SYSTEM
3180,506,81,ASSIGNED,SYSTEM
3181,507,27,ASSIGNED,SYSTEM
3182,507,54,ASSIGNED,SYSTEM
3183,507,36,ASSIGNED,SYSTEM
3184,507,9,ASSIGNED,SYSTEM
3185,508,99,ASSIGNED,SYSTEM
3186,508,100,ASSIGNED,SYSTEM
3187,508,96,ASSIGNED,SYSTEM
3188,508,98,ASSIGNED,SYSTEM
3189,508,95,ASSIGNED,SYSTEM
3190,509,92,ASSIGNED,SYSTEM
3191,509,91,ASSIGNED,SYSTEM
3192,509,100,ASSIGNED,SYSTEM
3193,509,96,ASSIGNED,SYSTEM
3194,509,99,ASSIGNED,SYSTEM
3195,510,94,ASSIGNED,SYSTEM
3196,510,100,ASSIGNED,SYSTEM
3197,510,98,ASSIGNED,SYSTEM
3198,510,99,ASSIGNED,SYSTEM
3199,510,97,ASSIGNED,SYSTEM
3200,511,82,ASSIGNED,SYSTEM
3201,511,10,ASSIGNED,SYSTEM
3202,511,64,ASSIGNED,SYSTEM
3203,511,19,ASSIGNED,SYSTEM
3204,511,37,ASSIGNED,SYSTEM
3205,511,28,ASSIGNED,SYSTEM
3206,511,46,ASSIGNED,SYSTEM
3207,511,73,ASSIGNED,SYSTEM
3208,512,10,ASSIGNED,SYSTEM
3209,512,73,ASSIGNED,SYSTEM
3210,512,46,ASSIGNED,SYSTEM
3211,512,82,ASSIGNED,SYSTEM
3212,512,37,ASSIGNED,SYSTEM
3213,512,1,ASSIGNED,SYSTEM
3214,512,64,ASSIGNED,SYSTEM
3215,512,19,ASSIGNED,SYSTEM
3216,513,82,ASSIGNED,SYSTEM
3217,513,46,ASSIGNED,SYSTEM
3218,513,19,ASSIGNED,SYSTEM
3219,513,73,ASSIGNED,SYSTEM
